61,2,9,19.21,12
61,2,10,20.5,1
61,2,10,11.54,2
61,2,10,19.67,3
61,2,10,10.04,4
61,2,10,8.12,5
61,2,10,8.08,6
61,2,10,11.08,7
61,2,10,12.54,8
61,2,10,11.12,9
61,2,10,12.96,10
61,2,10,17.83,11
61,2,10,17.75,12
61,2,11,16.79,1
61,2,11,14,2
61,2,11,13.7,3
61,2,11,9.54,4
61,2,11,15.83,5
61,2,11,13.29,6
61,2,11,17.5,7
61,2,11,15.5,8
61,2,11,15.83,9
61,2,11,14.33,10
61,2,11,21.17,11
61,2,11,21.09,12
61,2,12,16,1
61,2,12,16.92,2
61,2,12,17.25,3
61,2,12,8.38,4
61,2,12,11.75,5
61,2,12,10.37,6
61,2,12,11.71,7
61,2,12,14.37,8
61,2,12,10.37,9
61,2,12,14.62,10
61,2,12,25.41,11
61,2,12,17.04,12
61,2,13,22.5,1
61,2,13,19.7,2
61,2,13,19.41,3
61,2,13,15.34,4
61,2,13,16.13,5
61,2,13,14.62,6
61,2,13,16.08,7
61,2,13,14.12,8
61,2,13,13.96,9
61,2,13,16.58,10
61,2,13,28.62,11
61,2,13,19.67,12
61,2,14,17.08,1
61,2,14,11.63,2
61,2,14,17.25,3
61,2,14,12.12,4
61,2,14,13.75,5
61,2,14,13.46,6
61,2,14,15.46,7
61,2,14,12.29,8
61,2,14,14.88,9
61,2,14,15.67,10
61,2,14,14.09,11
61,2,14,11.42,12
61,2,15,6.04,1
61,2,15,12.08,2
61,2,15,6.13,3
61,2,15,4.21,4
61,2,15,9.87,5
61,2,15,6.92,6
61,2,15,5.17,7
61,2,15,7.41,8
61,2,15,8.17,9
61,2,15,9.21,10
61,2,15,17.12,11
61,2,15,10.96,12
61,2,16,16.79,1
61,2,16,20.17,2
61,2,16,12.67,3
61,2,16,13.25,4
61,2,16,15.29,5
61,2,16,15.12,6
61,2,16,3.42,7
61,2,16,14.29,8
61,2,16,14.79,9
61,2,16,13.79,10
61,2,16,21.92,11
61,2,16,22.58,12
61,2,17,15.25,1
61,2,17,14.09,2
61,2,17,14.75,3
61,2,17,9.54,4
61,2,17,14.62,5
61,2,17,12.92,6
61,2,17,6.17,7
61,2,17,12.58,8
61,2,17,13.25,9
61,2,17,14.54,10
61,2,17,18.21,11
61,2,17,17.67,12
61,2,18,12.08,1
61,2,18,12.38,2
61,2,18,12.67,3
61,2,18,6.04,4
61,2,18,10.71,5
61,2,18,9.08,6
61,2,18,10.88,7
61,2,18,12.38,8
61,2,18,10,9
61,2,18,11.34,10
61,2,18,18.58,11
61,2,18,13.25,12
61,2,19,16.17,1
61,2,19,15.59,2
61,2,19,13.7,3
61,2,19,10.79,4
61,2,19,13.5,5
61,2,19,10.96,6
61,2,19,9.62,7
61,2,19,11.83,8
61,2,19,11.58,9
61,2,19,13.67,10
61,2,19,29.63,11
61,2,19,20.54,12
61,2,20,11.04,1
61,2,20,11.08,2
61,2,20,10.63,3
61,2,20,8.33,4
61,2,20,10.92,5
61,2,20,8.29,6
61,2,20,7.25,7
61,2,20,7.75,8
61,2,20,8.83,9
61,2,20,11.08,10
61,2,20,15.09,11
61,2,20,12.17,12
61,2,21,7.79,1
61,2,21,8.63,2
61,2,21,6.08,3
61,2,21,2.21,4
61,2,21,7.41,5
61,2,21,4.33,6
61,2,21,3.75,7
61,2,21,7.04,8
61,2,21,4.5,9
61,2,21,7.41,10
61,2,21,12.12,11
61,2,21,6.67,12
61,2,22,12.29,1
61,2,22,13.21,2
61,2,22,13.54,3
61,2,22,6.46,4
61,2,22,11.58,5
61,2,22,9.21,6
61,2,22,8.25,7
61,2,22,10.29,8
61,2,22,9.21,9
61,2,22,13.08,10
61,2,22,15.25,11
61,2,22,13.21,12
61,2,23,22.08,1
61,2,23,17.46,2
61,2,23,18.88,3
61,2,23,12.42,4
61,2,23,20.5,5
61,2,23,16.13,6
61,2,23,16.38,7
61,2,23,16.92,8
61,2,23,13.21,9
61,2,23,18,10
61,2,23,23.21,11
61,2,23,21.21,12
61,2,24,8.71,1
61,2,24,7.08,2
61,2,24,11.38,3
61,2,24,4.83,4
61,2,24,5.96,5
61,2,24,4.58,6
61,2,24,8.17,7
61,2,24,4.67,8
61,2,24,6.21,9
61,2,24,7,10
61,2,24,9.59,11
61,2,24,9.21,12
61,2,25,18.84,1
61,2,25,16.42,2
61,2,25,17.41,3
61,2,25,10.21,4
61,2,25,16.13,5
61,2,25,11.38,6
61,2,25,13.08,7
61,2,25,12.21,8
61,2,25,12.33,9
61,2,25,12.5,10
61,2,25,16.04,11
61,2,25,13.92,12
61,2,26,25.8,1
61,2,26,21.5,2
61,2,26,22.42,3
61,2,26,15.21,4
61,2,26,23.09,5
61,2,26,16.88,6
61,2,26,21.17,7
61,2,26,17.25,8
61,2,26,18.46,9
61,2,26,20.04,10
61,2,26,22.83,11
61,2,26,23.87,12
61,2,27,11,1
61,2,27,13.37,2
61,2,27,11.17,3
61,2,27,6.87,4
61,2,27,13.21,5
61,2,27,8.75,6
61,2,27,12.75,7
61,2,27,10.83,8
61,2,27,10.88,9
61,2,27,12.67,10
61,2,27,20,11
61,2,27,17.54,12
61,2,28,12.92,1
61,2,28,12.75,2
61,2,28,11.04,3
61,2,28,8.92,4
61,2,28,16.13,5
61,2,28,12.29,6
61,2,28,14.75,7
61,2,28,14.46,8
61,2,28,13.96,9
61,2,28,14.04,10
61,2,28,18.41,11
61,2,28,13.17,12
61,3,1,12.67,1
61,3,1,13.13,2
61,3,1,11.79,3
61,3,1,6.42,4
61,3,1,9.79,5
61,3,1,8.54,6
61,3,1,10.25,7
61,3,1,13.29,8
61,3,1,9,9
61,3,1,12.21,10
61,3,1,20.62,11
61,3,1,14.46,12
61,3,2,12.58,1
61,3,2,10.04,2
61,3,2,11.17,3
61,3,2,7.12,4
61,3,2,10.29,5
61,3,2,9.21,6
61,3,2,10.88,7
61,3,2,10.5,8
61,3,2,10.58,9
61,3,2,12.96,10
61,3,2,18.38,11
61,3,2,13.79,12
61,3,3,13.33,1
61,3,3,15.54,2
61,3,3,13.67,3
61,3,3,9.59,4
61,3,3,11.58,5
61,3,3,8.71,6
61,3,3,11.29,7
61,3,3,12.83,8
61,3,3,8.92,9
61,3,3,14.09,10
61,3,3,23.45,11
61,3,3,16.38,12
61,3,4,10.96,1
61,3,4,8.83,2
61,3,4,8.17,3
61,3,4,5.88,4
61,3,4,8.25,5
61,3,4,6,6
61,3,4,6.21,7
61,3,4,5.66,8
61,3,4,6.25,9
61,3,4,9.79,10
61,3,4,12.46,11
61,3,4,8.83,12
61,3,5,11.25,1
61,3,5,17,2
61,3,5,10.41,3
61,3,5,10.04,4
61,3,5,15.46,5
61,3,5,11.17,6
61,3,5,5.5,7
61,3,5,10.34,8
61,3,5,11.71,9
61,3,5,10.83,10
61,3,5,11.58,11
61,3,5,14,12
61,3,6,4.88,1
61,3,6,8.08,2
61,3,6,7.54,3
61,3,6,3.13,4
61,3,6,5.41,5
61,3,6,4.08,6
61,3,6,2.83,7
61,3,6,5.29,8
61,3,6,5.21,9
61,3,6,5.09,10
61,3,6,10.21,11
61,3,6,5.54,12
61,3,7,6.46,1
61,3,7,10.5,2
61,3,7,8,3
61,3,7,5.41,4
61,3,7,10.58,5
61,3,7,6.58,6
61,3,7,3.63,7
61,3,7,6.67,8
61,3,7,7.08,9
61,3,7,7.04,10
61,3,7,16.08,11
61,3,7,8.75,12
61,3,8,7.54,1
61,3,8,8.33,2
61,3,8,9.29,3
61,3,8,8.12,4
61,3,8,11,5
61,3,8,10.58,6
61,3,8,1.71,7
61,3,8,8.5,8
61,3,8,8.71,9
61,3,8,9.71,10
61,3,8,17.58,11
61,3,8,15.37,12
61,3,9,11.96,1
61,3,9,13.13,2
61,3,9,10.17,3
61,3,9,9.46,4
61,3,9,14.17,5
61,3,9,12.67,6
61,3,9,3.75,7
61,3,9,9.71,8
61,3,9,12.46,9
61,3,9,11.54,10
61,3,9,17.54,11
61,3,9,18.16,12
61,3,10,10.63,1
61,3,10,10.17,2
61,3,10,9.04,3
61,3,10,5.13,4
61,3,10,10.5,5
61,3,10,7.92,6
61,3,10,8.79,7
61,3,10,7.92,8
61,3,10,8.87,9
61,3,10,10.5,10
61,3,10,12.29,11
61,3,10,13.5,12
61,3,11,14.79,1
61,3,11,16.96,2
61,3,11,15.5,3
61,3,11,8.46,4
61,3,11,10,5
61,3,11,10.92,6
61,3,11,10.34,7
61,3,11,15.67,8
61,3,11,10.58,9
61,3,11,13.54,10
61,3,11,22.71,11
61,3,11,17.08,12
61,3,12,14.88,1
61,3,12,13.88,2
61,3,12,16.38,3
61,3,12,10.25,4
61,3,12,14.92,5
61,3,12,13.67,6
61,3,12,17.12,7
61,3,12,13.7,8
61,3,12,16.29,9
61,3,12,15.79,10
61,3,12,20.5,11
61,3,12,22.54,12
61,3,13,11.21,1
61,3,13,11.34,2
61,3,13,12.33,3
61,3,13,5.63,4
61,3,13,11.17,5
61,3,13,10.58,6
61,3,13,13.96,7
61,3,13,10.5,8
61,3,13,13.88,9
61,3,13,11.5,10
61,3,13,19.7,11
61,3,13,18.88,12
61,3,14,12.12,1
61,3,14,15.29,2
61,3,14,12.75,3
61,3,14,5.17,4
61,3,14,9.38,5
61,3,14,7.04,6
61,3,14,8.12,7
61,3,14,11.12,8
61,3,14,8.75,9
61,3,14,9.29,10
61,3,14,20.04,11
61,3,14,15.71,12
61,3,15,11.12,1
61,3,15,15.54,2
61,3,15,13.96,3
61,3,15,8.42,4
61,3,15,10.88,5
61,3,15,8.83,6
61,3,15,11.54,7
61,3,15,13.54,8
61,3,15,8.46,9
61,3,15,13.92,10
61,3,15,22.13,11
61,3,15,14.12,12
61,3,16,4.92,1
61,3,16,12.92,2
61,3,16,5.25,3
61,3,16,4.29,4
61,3,16,8.96,5
61,3,16,7.04,6
61,3,16,2.75,7
61,3,16,5.13,8
61,3,16,6,9
61,3,16,7.29,10
61,3,16,20.12,11
61,3,16,11.42,12
61,3,17,15.71,1
61,3,17,14.71,2
61,3,17,11.21,3
61,3,17,8.87,4
61,3,17,14.37,5
61,3,17,10.75,6
61,3,17,13,7
61,3,17,14.29,8
61,3,17,13.08,9
61,3,17,15.34,10
61,3,17,22.79,11
61,3,17,19.17,12
61,3,18,16.88,1
61,3,18,15.25,2
61,3,18,12.29,3
61,3,18,11.04,4
61,3,18,13.67,5
61,3,18,10.54,6
61,3,18,13.17,7
61,3,18,10.46,8
61,3,18,13.5,9
61,3,18,14.67,10
61,3,18,19.38,11
61,3,18,22.95,12
61,3,19,11.42,1
61,3,19,9.46,2
61,3,19,13.46,3
61,3,19,6.17,4
61,3,19,6.83,5
61,3,19,5.79,6
61,3,19,7.75,7
61,3,19,6.5,8
61,3,19,7.04,9
61,3,19,9.38,10
61,3,19,11.29,11
61,3,19,11.34,12
61,3,20,13.75,1
61,3,20,10.41,2
61,3,20,12,3
61,3,20,10.75,4
61,3,20,11.46,5
61,3,20,10.29,6
61,3,20,15.41,7
61,3,20,10.04,8
61,3,20,13.67,9
61,3,20,13.83,10
61,3,20,14.29,11
61,3,20,21.09,12
61,3,21,9.54,1
61,3,21,10.58,2
61,3,21,15.63,3
61,3,21,7.29,4
61,3,21,7.54,5
61,3,21,7.71,6
61,3,21,8.17,7
61,3,21,6.58,8
61,3,21,8.58,9
61,3,21,10.5,10
61,3,21,9.38,11
61,3,21,14.88,12
61,3,22,6.34,1
61,3,22,4.42,2
61,3,22,5.71,3
61,3,22,4.42,4
61,3,22,5.13,5
61,3,22,4.29,6
61,3,22,8,7
61,3,22,4.92,8
61,3,22,8,9
61,3,22,9.04,10
61,3,22,8.25,11
61,3,22,13.13,12
61,3,23,6.38,1
61,3,23,2.58,2
61,3,23,4.79,3
61,3,23,5.13,4
61,3,23,6.46,5
61,3,23,7.21,6
61,3,23,10.88,7
61,3,23,7.38,8
61,3,23,9.79,9
61,3,23,8.33,10
61,3,23,15.21,11
61,3,23,18.34,12
61,3,24,6.29,1
61,3,24,7.46,2
61,3,24,6.75,3
61,3,24,4.54,4
61,3,24,8.25,5
61,3,24,6.25,6
61,3,24,8.46,7
61,3,24,10.34,8
61,3,24,10,9
61,3,24,10.29,10
61,3,24,14.42,11
61,3,24,15.46,12
61,3,25,9.67,1
61,3,25,11.63,2
61,3,25,10.41,3
61,3,25,5.58,4
61,3,25,10.58,5
61,3,25,9.92,6
61,3,25,10.75,7
61,3,25,13.04,8
61,3,25,11.92,9
61,3,25,14.5,10
61,3,25,21.34,11
61,3,25,21.54,12
61,3,26,15,1
61,3,26,11.63,2
61,3,26,12.58,3
61,3,26,8.83,4
61,3,26,13.33,5
61,3,26,10.21,6
61,3,26,13.75,7
61,3,26,10.54,8
61,3,26,14.37,9
61,3,26,13.88,10
61,3,26,15.37,11
61,3,26,22.5,12
61,3,27,5.88,1
61,3,27,3.5,2
61,3,27,5.17,3
61,3,27,2.75,4
61,3,27,2.83,5
61,3,27,3.5,6
61,3,27,6.75,7
61,3,27,1.46,8
61,3,27,6.5,9
61,3,27,7.12,10
61,3,27,7.21,11
61,3,27,15.34,12
61,3,28,8.46,1
61,3,28,10.63,2
61,3,28,12.04,3
61,3,28,5.09,4
61,3,28,7.83,5
61,3,28,6.79,6
61,3,28,10.88,7
61,3,28,10.92,8
61,3,28,9.54,9
61,3,28,10.63,10
61,3,28,18.16,11
61,3,28,19.58,12
61,3,29,18.25,1
61,3,29,16.29,2
61,3,29,14.96,3
61,3,29,12,4
61,3,29,18.34,5
61,3,29,14.33,6
61,3,29,16.62,7
61,3,29,13.37,8
61,3,29,17.54,9
61,3,29,14.21,10
61,3,29,18.63,11
61,3,29,16.83,12
61,3,30,17.75,1
61,3,30,12.92,2
61,3,30,11.79,3
61,3,30,10.13,4
61,3,30,16.08,5
61,3,30,14.21,6
61,3,30,14.79,7
61,3,30,14.92,8
61,3,30,14.71,9
61,3,30,13.46,10
61,3,30,15.67,11
61,3,30,13.17,12
61,3,31,8.96,1
61,3,31,8.04,2
61,3,31,9.13,3
61,3,31,8.5,4
61,3,31,10.75,5
61,3,31,9.54,6
61,3,31,11.92,7
61,3,31,9.59,8
61,3,31,11.25,9
61,3,31,8.54,10
61,3,31,11.96,11
61,3,31,12.21,12
61,4,1,8.38,1
61,4,1,6.34,2
61,4,1,8.33,3
61,4,1,6.75,4
61,4,1,9.33,5
61,4,1,9.54,6
61,4,1,11.67,7
61,4,1,8.21,8
61,4,1,11.21,9
61,4,1,6.46,10
61,4,1,11.96,11
61,4,1,7.17,12
61,4,2,7.62,1
61,4,2,4.25,2
61,4,2,5.09,3
61,4,2,3.67,4
61,4,2,4.67,5
61,4,2,6.25,6
61,4,2,5.25,7
61,4,2,4.96,8
61,4,2,6.83,9
61,4,2,7,10
61,4,2,10.71,11
61,4,2,13,12
61,4,3,15.29,1
61,4,3,8.63,2
61,4,3,15.67,3
61,4,3,4.12,4
61,4,3,10.25,5
61,4,3,9.04,6
61,4,3,5.5,7
61,4,3,8.54,8
61,4,3,7.58,9
61,4,3,4.96,10
61,4,3,11.08,11
61,4,3,9.38,12
61,4,4,13.92,1
61,4,4,13.67,2
61,4,4,13.88,3
61,4,4,6.75,4
61,4,4,9.79,5
61,4,4,6.38,6
61,4,4,6,7
61,4,4,8.54,8
61,4,4,7.67,9
61,4,4,8.08,10
61,4,4,14.5,11
61,4,4,11.92,12
61,4,5,18.12,1
61,4,5,14.62,2
61,4,5,18.29,3
61,4,5,10.63,4
61,4,5,13.33,5
61,4,5,10.83,6
61,4,5,9.25,7
61,4,5,8.21,8
61,4,5,10.34,9
61,4,5,8.5,10
61,4,5,17.16,11
61,4,5,13.13,12
61,4,6,4.5,1
61,4,6,8.21,2
61,4,6,9.29,3
61,4,6,3.21,4
61,4,6,5.96,5
61,4,6,4.33,6
61,4,6,5,7
61,4,6,7.33,8
61,4,6,6.13,9
61,4,6,6.54,10
61,4,6,10.25,11
61,4,6,11.5,12
61,4,7,8.21,1
61,4,7,7.04,2
61,4,7,13.75,3
61,4,7,3.75,4
61,4,7,6,5
61,4,7,5,6
61,4,7,5.33,7
61,4,7,4,8
61,4,7,5.66,9
61,4,7,3.67,10
61,4,7,7.62,11
61,4,7,7.21,12
61,4,8,10.34,1
61,4,8,11.29,2
61,4,8,11.29,3
61,4,8,4.42,4
61,4,8,9.38,5
61,4,8,7.67,6
61,4,8,8.71,7
61,4,8,10.08,8
61,4,8,9.21,9
